seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
9,2848,3,"[-1.7225900888442993, -1.986884355545044]","[0.2404906153678894, -0.023803751915693283]","[2.203571081161499, 1.9392768144607544]","[-1.963080644607544, -1.963080644607544]","[1.9630804061889648, 1.9630805253982544]",1,0
9,2848,5,"[-1.4270226955413818, -1.774880290031433]","[0.31024783849716187, -0.03760987147688866]","[2.047518253326416, 1.6996605396270752]","[-1.7372705936431885, -1.737270474433899]","[1.7372703552246094, 1.7372703552246094]",1,0
9,891,1,"[1.8816900253295898, 1.8232022523880005]","[1.1934934854507446, 1.1350057125091553]","[0.5052969455718994, 0.44680920243263245]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,891,3,"[3.0121755599975586, 2.961359739303589]","[1.0490949153900146, 0.9982791543006897]","[-0.9139857292175293, -0.9648013710975647]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.9630805253982544]",-1,1
9,891,5,"[2.7772836685180664, 2.6220903396606445]","[1.0400131940841675, 0.8848199248313904]","[-0.6972572207450867, -0.8524503707885742]","[1.737270474433899, 1.7372703552246094]","[-1.7372703552246094, -1.7372703552246094]",-1,1
9,1465,1,"[0.952296257019043, 1.0595049858093262]","[1.6404927968978882, 1.7477015256881714]","[2.3286893367767334, 2.4358980655670166]","[-0.6881965398788452, -0.6881965398788452]","[0.6881965398788452, 0.6881965398788452]",1,0
9,1465,3,"[-0.5105688571929932, -0.4118434488773346]","[1.4525117874145508, 1.5512371063232422]","[3.4155921936035156, 3.514317750930786]","[-1.963080644607544, -1.9630805253982544]","[1.9630804061889648, 1.963080644607544]",1,0
9,1465,5,"[-0.3331734538078308, -0.35340583324432373]","[1.4040969610214233, 1.3838645219802856]","[3.141367197036743, 3.1211352348327637]","[-1.7372703552246094, -1.7372703552246094]","[1.7372702360153198, 1.737270712852478]",1,0
9,1151,1,"[0.7617918848991394, 0.6817179918289185]","[0.0735953226685524, -0.006478574126958847]","[-0.614601194858551, -0.694675087928772]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,1151,3,"[2.00146746635437, 1.9311702251434326]","[0.038386791944503784, -0.031910356134176254]","[-1.9246938228607178, -1.9949909448623657]","[1.963080644607544, 1.9630805253982544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,1151,5,"[1.8651195764541626, 1.6923441886901855]","[0.12784914672374725, -0.044926080852746964]","[-1.6094212532043457, -1.7821964025497437]","[1.737270474433899, 1.7372702360153198]","[-1.7372703552246094, -1.7372703552246094]",-1,1
9,1014,1,"[0.032599080353975296, 0.23195575177669525]","[-0.655597448348999, -0.45624077320098877]","[-1.3437939882278442, -1.144437313079834]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,1014,3,"[1.3433709144592285, 1.5252598524093628]","[-0.6197096705436707, -0.43782076239585876]","[-2.5827903747558594, -2.4009013175964355]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.9630805253982544]",-1,1
9,1014,5,"[1.2711875438690186, 1.3260101079940796]","[-0.46608293056488037, -0.4112602174282074]","[-2.2033534049987793, -2.1485304832458496]","[1.737270474433899, 1.7372703552246094]","[-1.737270474433899, -1.7372702360153198]",-1,1
9,2051,1,"[1.4583981037139893, 1.5346144437789917]","[0.770201563835144, 0.8464179039001465]","[0.08200503140687943, 0.15822134912014008]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,2051,3,"[2.630154609680176, 2.700909376144409]","[0.6670739054679871, 0.7378287315368652]","[-1.296006679534912, -1.2252519130706787]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,2051,5,"[2.4325098991394043, 2.387033700942993]","[0.695239245891571, 0.6497634649276733]","[-1.042031168937683, -1.0875070095062256]","[1.7372705936431885, 1.7372702360153198]","[-1.7372703552246094, -1.737270474433899]",-1,1
9,437,1,"[-2.47184681892395, -2.714600086212158]","[-1.7836501598358154, -2.0264036655426025]","[-1.0954536199569702, -1.3382071256637573]","[-0.6881966590881348, -0.6881964206695557]","[0.6881965398788452, 0.6881965398788452]",1,0
9,437,3,"[-3.600857973098755, -3.8179731369018555]","[-1.637777328491211, -1.8548927307128906]","[0.3253033757209778, 0.10818786174058914]","[-1.963080644607544, -1.9630804061889648]","[1.963080644607544, 1.963080644607544]",1,0
9,437,5,"[-3.122159719467163, -3.4274380207061768]","[-1.384889006614685, -1.6901676654815674]","[0.35238152742385864, 0.047102730721235275]","[-1.737270712852478, -1.7372703552246094]","[1.7372705936431885, 1.7372703552246094]",1,0
9,2423,1,"[-3.2126851081848145, -3.296570301055908]","[-2.5244884490966797, -2.6083736419677734]","[-1.8362919092178345, -1.9201771020889282]","[-0.6881966590881348, -0.6881966590881348]","[0.6881965398788452, 0.6881965398788452]",1,0
9,2423,3,"[-4.269464492797852, -4.343201160430908]","[-2.3063838481903076, -2.3801205158233643]","[-0.3433031439781189, -0.41704002022743225]","[-1.963080644607544, -1.963080644607544]","[1.963080644607544, 1.9630805253982544]",1,0
9,2423,5,"[-3.7255771160125732, -3.901456356048584]","[-1.9883062839508057, -2.1641857624053955]","[-0.2510358691215515, -0.4269154369831085]","[-1.7372708320617676, -1.7372705936431885]","[1.7372703552246094, 1.7372703552246094]",1,0
9,1543,1,"[-0.4800989627838135, -0.6518503427505493]","[-1.1682955026626587, -1.3400468826293945]","[-1.856492042541504, -2.02824330329895]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881964206695557]",-1,1
9,1543,3,"[0.8806609511375427, 0.7276248931884766]","[-1.0824196338653564, -1.2354557514190674]","[-3.0455002784729004, -3.1985363960266113]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,1543,5,"[0.8535917401313782, 0.6061446070671082]","[-0.8836786150932312, -1.131125807762146]","[-2.6209490299224854, -2.868396282196045]","[1.7372703552246094, 1.7372703552246094]","[-1.7372703552246094, -1.737270474433899]",-1,1
9,1799,1,"[-4.034974098205566, -4.0054426193237305]","[-3.3467774391174316, -3.317246198654175]","[-2.658581018447876, -2.62904953956604]","[-0.6881966590881348, -0.6881964206695557]","[0.6881964206695557, 0.6881966590881348]",1,0
9,1799,3,"[-5.011580467224121, -4.982958793640137]","[-3.048499584197998, -3.0198781490325928]","[-1.0854190587997437, -1.0567973852157593]","[-1.963080883026123, -1.963080644607544]","[1.9630805253982544, 1.9630807638168335]",1,0
9,1799,5,"[-4.395336627960205, -4.478837490081787]","[-2.6580660343170166, -2.7415668964385986]","[-0.9207955002784729, -1.0042964220046997]","[-1.7372705936431885, -1.7372705936431885]","[1.7372705936431885, 1.737270474433899]",1,0
9,1593,1,"[-5.890412330627441, -5.774813652038574]","[-5.202215671539307, -5.0866169929504395]","[-4.514019012451172, -4.398420333862305]","[-0.6881966590881348, -0.6881966590881348]","[0.6881966590881348, 0.6881966590881348]",1,0
9,1593,3,"[-6.686113357543945, -6.5798163414001465]","[-4.723032474517822, -4.616734981536865]","[-2.7599520683288574, -2.6536545753479004]","[-1.963080883026123, -1.9630813598632812]","[1.9630804061889648, 1.9630804061889648]",1,0
9,1593,5,"[-5.906602382659912, -5.92000150680542]","[-4.169332027435303, -4.182730197906494]","[-2.4320614337921143, -2.445460081100464]","[-1.7372703552246094, -1.7372713088989258]","[1.7372705936431885, 1.7372701168060303]",1,0
9,266,1,"[-0.64068603515625, -0.39030659198760986]","[-1.3288825750350952, -1.078503131866455]","[-2.0170791149139404, -1.7666996717453003]","[0.6881965398788452, 0.6881965398788452]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,266,3,"[0.7357311248779297, 0.9636681079864502]","[-1.2273495197296143, -0.9994125366210938]","[-3.190430164337158, -2.9624931812286377]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,266,5,"[0.7227926254272461, 0.8191736936569214]","[-1.0144778490066528, -0.9180968403816223]","[-2.7517483234405518, -2.655367136001587]","[1.737270474433899, 1.7372705936431885]","[-1.737270474433899, -1.7372703552246094]",-1,1
9,1623,1,"[-1.7208802700042725, -1.8046722412109375]","[-2.409076690673828, -2.492868661880493]","[-3.097273349761963, -3.181065320968628]","[0.6881964206695557, 0.6881964206695557]","[-0.6881966590881348, -0.6881966590881348]",-1,1
9,1623,3,"[-0.2391441911458969, -0.31279686093330383]","[-2.2022244930267334, -2.2758772373199463]","[-4.1653056144714355, -4.238958358764648]","[1.9630802869796753, 1.9630804061889648]","[-1.9630811214447021, -1.9630811214447021]",-1,1
9,1623,5,"[-0.15703240036964417, -0.33283597230911255]","[-1.894302487373352, -2.070106029510498]","[-3.63157320022583, -3.8073768615722656]","[1.7372701168060303, 1.7372701168060303]","[-1.737270712852478, -1.7372708320617676]",-1,1
9,1225,1,"[0.5242178440093994, 0.48268449306488037]","[1.2124143838882446, 1.1708810329437256]","[1.9006109237670898, 1.8590775728225708]","[-0.6881965398788452, -0.6881965398788452]","[0.6881965398788452, 0.6881965398788452]",1,0
9,1225,3,"[-0.8969096541404724, -0.9324239492416382]","[1.0661710500717163, 1.0306566953659058]","[3.0292515754699707, 2.99373722076416]","[-1.963080644607544, -1.963080644607544]","[1.9630805253982544, 1.9630805253982544]",1,0
9,1225,5,"[-0.6818460822105408, -0.8232297897338867]","[1.055424451828003, 0.9140406250953674]","[2.7926948070526123, 2.651311159133911]","[-1.7372705936431885, -1.7372703552246094]","[1.7372703552246094, 1.7372705936431885]",1,0
9,1774,1,"[-3.28248929977417, -3.546098232269287]","[-2.5942928791046143, -2.8579015731811523]","[-1.9060962200164795, -2.1697051525115967]","[-0.6881964206695557, -0.6881966590881348]","[0.6881966590881348, 0.6881964206695557]",1,0
9,1774,3,"[-4.332462787628174, -4.5684003829956055]","[-2.369382381439209, -2.6053194999694824]","[-0.4063015580177307, -0.6422390341758728]","[-1.9630804061889648, -1.963080883026123]","[1.963080883026123, 1.9630804061889648]",1,0
9,1774,5,"[-3.782432794570923, -4.104698657989502]","[-2.0451626777648926, -2.3674278259277344]","[-0.30789193511009216, -0.6301575303077698]","[-1.7372701168060303, -1.7372708320617676]","[1.737270712852478, 1.7372703552246094]",1,0
9,581,1,"[0.8651697635650635, 0.770052969455719]","[1.5533663034439087, 1.4582494497299194]","[2.241562843322754, 2.1464459896087646]","[-0.6881965398788452, -0.6881964802742004]","[0.6881965398788452, 0.6881965398788452]",1,0
9,581,3,"[-0.589200496673584, -0.6730738878250122]","[1.37388014793396, 1.2900066375732422]","[3.336960792541504, 3.253087282180786]","[-1.963080644607544, -1.9630805253982544]","[1.963080644607544, 1.963080644607544]",1,0
9,581,5,"[-0.40413856506347656, -0.5891663432121277]","[1.3331317901611328, 1.148103952407837]","[3.0704023838043213, 2.8853743076324463]","[-1.7372703552246094, -1.7372703552246094]","[1.7372705936431885, 1.7372703552246094]",1,0
9,1845,1,"[1.4500032663345337, 1.6553279161453247]","[0.7618067860603333, 0.9671313166618347]","[0.07361023128032684, 0.2789348065853119]","[0.6881964802742004, 0.68819659948349]","[-0.6881965398788452, -0.6881965398788452]",-1,1
9,1845,3,"[2.6225781440734863, 2.8098533153533936]","[0.6594976186752319, 0.8467725515365601]","[-1.303583025932312, -1.1163080930709839]","[1.9630805253982544, 1.9630807638168335]","[-1.963080644607544, -1.963080644607544]",-1,1
9,1845,5,"[2.4256720542907715, 2.485355854034424]","[0.6884016394615173, 0.7480852603912354]","[-1.0488687753677368, -0.9891851544380188]","[1.7372703552246094, 1.7372705936431885]","[-1.7372703552246094, -1.7372703552246094]",-1,1
9,2948,1,"[-1.5526454448699951, -1.4112201929092407]","[-0.8644489049911499, -0.7230235934257507]","[-0.1762523651123047, -0.03482707589864731]","[-0.6881965398788452, -0.68819659948349]","[0.6881965398788452, 0.6881965398788452]",1,0
9,2948,3,"[-2.7712788581848145, -2.6416728496551514]","[-0.808198094367981, -0.6785922050476074]","[1.1548824310302734, 1.284488320350647]","[-1.9630807638168335, -1.963080644607544]","[1.9630805253982544, 1.9630805253982544]",1,0
9,2948,5,"[-2.3734641075134277, -2.3658268451690674]","[-0.6361936926841736, -0.6285564303398132]","[1.101076602935791, 1.1087138652801514]","[-1.7372703552246094, -1.7372703552246094]","[1.7372703552246094, 1.7372703552246094]",1,0
9,1391,1,"[-1.7099218368530273, -1.5887469053268433]","[-1.0217252969741821, -0.9005503058433533]","[-0.33352869749069214, -0.21235378086566925]","[-0.6881965398788452, -0.68819659948349]","[0.68819659948349, 0.6881965398788452]",1,0
9,1391,3,"[-2.9132206439971924, -2.8018906116485596]","[-0.9501400589942932, -0.8388100862503052]","[1.0129406452178955, 1.1242705583572388]","[-1.963080644607544, -1.9630805253982544]","[1.963080644607544, 1.963080644607544]",1,0
9,1391,5,"[-2.5015666484832764, -2.510423421859741]","[-0.7642963528633118, -0.7731531262397766]","[0.9729741215705872, 0.9641173481941223]","[-1.7372703552246094, -1.7372703552246094]","[1.737270474433899, 1.737270474433899]",1,0
9,976,1,"[-1.3851616382598877, -1.1203327178955078]","[-0.6969650387763977, -0.4321362376213074]","[-0.008768505416810513, 0.25606030225753784]","[-0.68819659948349, -0.6881964802742004]","[0.6881965398788452, 0.6881965398788452]",1,0
9,976,3,"[-2.620124578475952, -2.3791470527648926]","[-0.6570439338684082, -0.41606637835502625]","[1.3060367107391357, 1.5470142364501953]","[-1.963080644607544, -1.963080644607544]","[1.963080644607544, 1.963080644607544]",1,0
9,976,5,"[-2.2370476722717285, -2.1288974285125732]","[-0.49977704882621765, -0.39162686467170715]","[1.2374933958053589, 1.3456436395645142]","[-1.7372705936431885, -1.7372705936431885]","[1.737270474433899, 1.737270474433899]",1,0
9,770,1,"[-1.631176233291626, -1.8523727655410767]","[-0.9429796934127808, -1.1641762256622314]","[-0.25478318333625793, -0.47597965598106384]","[-0.6881965398788452, -0.6881965398788452]","[0.6881965398788452, 0.6881965398788452]",1,0
9,770,3,"[-2.8421525955200195, -3.0398130416870117]","[-0.8790721297264099, -1.0767325162887573]","[1.0840084552764893, 0.8863481879234314]","[-1.9630804061889648, -1.9630805253982544]","[1.963080644607544, 1.963080644607544]",1,0
9,770,5,"[-2.4374277591705322, -2.7251484394073486]","[-0.7001575231552124, -0.9878780841827393]","[1.037112832069397, 0.7493923902511597]","[-1.7372702360153198, -1.7372703552246094]","[1.7372703552246094, 1.737270474433899]",1,0
9,941,1,"[-1.4990036487579346, -1.4537495374679565]","[-0.8108070492744446, -0.7655529975891113]","[-0.12261052429676056, -0.0773564875125885]","[-0.68819659948349, -0.6881965398788452]","[0.6881965398788452, 0.6881965398788452]",1,0
9,941,3,"[-2.722867012023926, -2.680055618286133]","[-0.7597863674163818, -0.7169750332832336]","[1.203294277191162, 1.2461055517196655]","[-1.963080644607544, -1.963080644607544]","[1.963080644607544, 1.963080644607544]",1,0
9,941,5,"[-2.329772472381592, -2.4004671573638916]","[-0.5925021171569824, -0.6631969213485718]","[1.144768238067627, 1.0740734338760376]","[-1.7372703552246094, -1.7372702360153198]","[1.7372703552246094, 1.7372703552246094]",1,0
9,320,1,"[1.755001425743103, 1.7350963354110718]","[1.0668048858642578, 1.0468997955322266]","[0.3786082863807678, 0.3587033152580261]","[0.6881965398788452, 0.6881965398788452]","[-0.68819659948349, -0.6881964802742004]",-1,1
9,320,3,"[2.897839069366455, 2.8818442821502686]","[0.9347584843635559, 0.9187636375427246]","[-1.0283222198486328, -1.0443170070648193]","[1.963080644607544, 1.963080644607544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,320,5,"[2.6740949153900146, 2.550327777862549]","[0.93682461977005, 0.8130572438240051]","[-0.8004459142684937, -0.924213171005249]","[1.7372703552246094, 1.7372705936431885]","[-1.7372705936431885, -1.7372703552246094]",-1,1
9,1754,1,"[-1.4030200242996216, -1.2737376689910889]","[-2.091216564178467, -1.961934208869934]","[-2.7794132232666016, -2.6501307487487793]","[0.6881965398788452, 0.6881965398788452]","[-0.6881966590881348, -0.6881965398788452]",-1,1
9,1754,3,"[0.047724708914756775, 0.16637153923511505]","[-1.915355920791626, -1.7967090606689453]","[-3.878436803817749, -3.7597897052764893]","[1.963080644607544, 1.963080644607544]","[-1.963080883026123, -1.963080644607544]",-1,1
9,1754,5,"[0.10186681151390076, 0.0996134951710701]","[-1.6354036331176758, -1.637656807899475]","[-3.3726742267608643, -3.374927282333374]","[1.737270474433899, 1.7372703552246094]","[-1.7372705936431885, -1.737270474433899]",-1,1
9,1665,1,"[2.067929983139038, 1.797128438949585]","[1.3797335624694824, 1.1089318990707397]","[0.6915369629859924, 0.42073535919189453]","[0.6881964206695557, 0.6881965398788452]","[-0.68819659948349, -0.6881965398788452]",-1,1
9,1665,3,"[3.1802570819854736, 2.937828302383423]","[1.2171765565872192, 0.9747476577758789]","[-0.7459041476249695, -0.9883330464363098]","[1.9630805253982544, 1.963080644607544]","[-1.963080644607544, -1.963080644607544]",-1,1
9,1665,5,"[2.9289772510528564, 2.600853204727173]","[1.191706895828247, 0.8635827898979187]","[-0.5455635786056519, -0.8736876845359802]","[1.7372703552246094, 1.7372703552246094]","[-1.737270474433899, -1.737270474433899]",-1,1
9,1888,1,"[-1.9820164442062378, -2.0754268169403076]","[-1.2938199043273926, -1.3872302770614624]","[-0.6056233644485474, -0.6990337371826172]","[-0.6881965398788452, -0.6881965398788452]","[0.6881965398788452, 0.6881965398788452]",1,0
9,1888,3,"[-3.1587860584259033, -3.241119384765625]","[-1.1957054138183594, -1.278038740158081]","[0.7673751711845398, 0.6850418448448181]","[-1.963080644607544, -1.963080644607544]","[1.963080644607544, 1.963080644607544]",1,0
