seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
9,2575,5,"[-2.789837121963501, -2.8792641162872314]","[-2.0898373126983643, -2.1792640686035156]","[-1.3898372650146484, -1.4792641401290894]","[-0.6999998092651367, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
9,1825,1,"[-0.7813383340835571, -0.7179283499717712]","[-1.481338381767273, -1.4179283380508423]","[-2.181338310241699, -2.1179282665252686]","[0.7000000476837158, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
9,1825,3,"[-0.7813383340835571, -0.7179283499717712]","[-1.481338381767273, -1.4179283380508423]","[-2.181338310241699, -2.1179282665252686]","[0.7000000476837158, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
9,1825,5,"[-0.7813383340835571, -0.7179283499717712]","[-1.481338381767273, -1.4179283380508423]","[-2.181338310241699, -2.1179282665252686]","[0.7000000476837158, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
9,2474,1,"[1.1379780769348145, 1.2816892862319946]","[1.8379780054092407, 1.9816893339157104]","[2.537977933883667, 2.6816892623901367]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
9,2474,3,"[1.1379780769348145, 1.2816892862319946]","[1.8379780054092407, 1.9816893339157104]","[2.537977933883667, 2.6816892623901367]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
9,2474,5,"[1.1379780769348145, 1.2816892862319946]","[1.8379780054092407, 1.9816893339157104]","[2.537977933883667, 2.6816892623901367]","[-0.6999999284744263, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,1
9,237,1,"[-4.180826187133789, -4.083093166351318]","[-4.880826473236084, -4.783092975616455]","[-5.580826282501221, -5.483092784881592]","[0.7000002861022949, 0.6999998092651367]","[-0.6999998092651367, -0.6999998092651367]",-1,0
9,237,3,"[-4.180826187133789, -4.083093166351318]","[-4.880826473236084, -4.783092975616455]","[-5.580826282501221, -5.483092784881592]","[0.7000002861022949, 0.6999998092651367]","[-0.6999998092651367, -0.6999998092651367]",-1,0
9,237,5,"[-4.180826187133789, -4.083093166351318]","[-4.880826473236084, -4.783092975616455]","[-5.580826282501221, -5.483092784881592]","[0.7000002861022949, 0.6999998092651367]","[-0.6999998092651367, -0.6999998092651367]",-1,0
