seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
4,148,test_ood,mixed,3,"[-1.2253978252410889, -5.208984851837158]","[-0.026280786842107773, -4.0098676681518555]","[0.09221304953098297, -3.891374111175537]","[-1.1991170644760132, -1.1991171836853027]","[0.11849384009838104, 0.11849355697631836]",1,0,"[[-2.277904748916626, -2.0386722087860107], [-2.094674825668335, -1.5752719640731812], [-2.494980812072754, -1.7572213411331177], [-2.006122589111328, -2.0364139080047607], [-1.465566873550415, -3.851552724838257], [-1.8923219442367554, -4.065064907073975], [-1.227547526359558, -3.9599697589874268], [-1.3066067695617676, -4.336015224456787]]","[-1.0, 1.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0]"
4,148,test_ood,mixed,5,"[-1.438184142112732, -5.798752307891846]","[0.3993717133998871, -3.9611966609954834]","[0.5758656859397888, -3.784703016281128]","[-1.8375558853149414, -1.8375556468963623]","[0.17649397253990173, 0.17649364471435547]",1,0,"[[-2.277904748916626, -2.0386722087860107], [-2.094674825668335, -1.5752719640731812], [-2.494980812072754, -1.7572213411331177], [-2.006122589111328, -2.0364139080047607], [-1.465566873550415, -3.851552724838257], [-1.8923219442367554, -4.065064907073975], [-1.227547526359558, -3.9599697589874268], [-1.3066067695617676, -4.336015224456787]]","[-1.0, 1.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0]"
4,1979,test_ood,mixed,1,"[0.3430497348308563, 0.07926233857870102]","[1.0882740020751953, 0.8244866132736206]","[1.4334982633590698, 1.1697108745574951]","[-0.7452242374420166, -0.7452242970466614]","[0.3452242612838745, 0.3452242612838745]",1,0,"[[3.7447056770324707, 0.659612774848938], [3.2802069187164307, 0.37363192439079285], [2.616264820098877, -0.1068524494767189], [2.3357417583465576, 0.3917754590511322], [2.115328073501587, 0.9371232390403748], [1.8061014413833618, 0.24764390289783478], [1.1191285848617554, 0.14764969050884247], [0.5637125968933105, -0.06759481132030487]]","[0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 0.0]"
4,1979,test_ood,mixed,3,"[-0.4541865587234497, -2.381701707839966]","[1.5772842168807983, -0.3502308428287506]","[2.2024922370910645, 0.27497702836990356]","[-2.031470775604248, -2.031470775604248]","[0.6252080202102661, 0.6252079010009766]",1,0,"[[3.7447056770324707, 0.659612774848938], [3.2802069187164307, 0.37363192439079285], [2.616264820098877, -0.1068524494767189], [2.3357417583465576, 0.3917754590511322], [2.115328073501587, 0.9371232390403748], [1.8061014413833618, 0.24764390289783478], [1.1191285848617554, 0.14764969050884247], [0.5637125968933105, -0.06759481132030487]]","[0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 0.0]"
4,1979,test_ood,mixed,5,"[-0.9580850005149841, -3.4630486965179443]","[1.846589207649231, -0.6583743691444397]","[2.611750841140747, 0.10678717494010925]","[-2.8046741485595703, -2.8046743869781494]","[0.7651616334915161, 0.7651615142822266]",1,0,"[[3.7447056770324707, 0.659612774848938], [3.2802069187164307, 0.37363192439079285], [2.616264820098877, -0.1068524494767189], [2.3357417583465576, 0.3917754590511322], [2.115328073501587, 0.9371232390403748], [1.8061014413833618, 0.24764390289783478], [1.1191285848617554, 0.14764969050884247], [0.5637125968933105, -0.06759481132030487]]","[0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 0.0]"
4,141,test_ood,mixed,1,"[-2.0881083011627197, -1.5248827934265137]","[-1.611262559890747, -1.0480369329452515]","[-1.5344165563583374, -0.9711910486221313]","[-0.47684574127197266, -0.4768458604812622]","[0.07684600353240967, 0.07684588432312012]",1,0,"[[-2.5018649101257324, -0.10402137041091919], [-2.3047382831573486, -0.08700546622276306], [-3.1148343086242676, 0.11588156223297119], [-2.98763370513916, 0.12765264511108398], [-2.051201581954956, 0.8877469301223755], [-1.381629467010498, -0.2546820640563965], [-1.774181604385376, -1.4927020072937012], [-2.277904748916626, -2.0386722087860107]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0]"
4,141,test_ood,mixed,3,"[-2.225482940673828, -3.406619071960449]","[-0.8590474724769592, -2.0401833057403564]","[-0.4618951678276062, -1.6430312395095825]","[-1.3664355278015137, -1.3664357662200928]","[0.397152304649353, 0.3971520662307739]",1,0,"[[-2.5018649101257324, -0.10402137041091919], [-2.3047382831573486, -0.08700546622276306], [-3.1148343086242676, 0.11588156223297119], [-2.98763370513916, 0.12765264511108398], [-2.051201581954956, 0.8877469301223755], [-1.381629467010498, -0.2546820640563965], [-1.774181604385376, -1.4927020072937012], [-2.277904748916626, -2.0386722087860107]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0]"
4,141,test_ood,mixed,5,"[-2.41928768157959, -4.250644207000732]","[-0.3522002100944519, -2.18355655670166]","[0.3539104461669922, -1.4774460792541504]","[-2.067087411880493, -2.0670876502990723]","[0.7061106562614441, 0.7061104774475098]",1,0,"[[-2.5018649101257324, -0.10402137041091919], [-2.3047382831573486, -0.08700546622276306], [-3.1148343086242676, 0.11588156223297119], [-2.98763370513916, 0.12765264511108398], [-2.051201581954956, 0.8877469301223755], [-1.381629467010498, -0.2546820640563965], [-1.774181604385376, -1.4927020072937012], [-2.277904748916626, -2.0386722087860107]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0]"
4,1578,test_ood,mixed,1,"[-4.943267345428467, -1.1727681159973145]","[-4.5606231689453125, -0.7901238203048706]","[-4.57797908782959, -0.8074795603752136]","[-0.3826441764831543, -0.38264429569244385]","[-0.017355918884277344, -0.017355740070343018]",0,0,"[[-5.012197971343994, -2.396028757095337], [-4.418575763702393, -3.0574791431427], [-4.29251766204834, -3.2063815593719482], [-4.716258525848389, -3.3837838172912598], [-5.242665767669678, -2.7238762378692627], [-4.947508811950684, -2.14184308052063], [-4.972095489501953, -3.1148016452789307], [-5.382494926452637, -1.7671847343444824]]","[1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
4,1578,test_ood,mixed,3,"[-4.63604736328125, -2.9226186275482178]","[-3.5208451747894287, -1.8074167966842651]","[-3.5042777061462402, -1.790849208831787]","[-1.1152021884918213, -1.1152018308639526]","[0.016567468643188477, 0.016567587852478027]",1,0,"[[-5.012197971343994, -2.396028757095337], [-4.418575763702393, -3.0574791431427], [-4.29251766204834, -3.2063815593719482], [-4.716258525848389, -3.3837838172912598], [-5.242665767669678, -2.7238762378692627], [-4.947508811950684, -2.14184308052063], [-4.972095489501953, -3.1148016452789307], [-5.382494926452637, -1.7671847343444824]]","[1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
4,1578,test_ood,mixed,5,"[-4.523515224456787, -3.7425270080566406]","[-2.7544727325439453, -1.973484754562378]","[-2.629844903945923, -1.8488569259643555]","[-1.7690424919128418, -1.7690422534942627]","[0.12462782859802246, 0.12462782859802246]",1,0,"[[-5.012197971343994, -2.396028757095337], [-4.418575763702393, -3.0574791431427], [-4.29251766204834, -3.2063815593719482], [-4.716258525848389, -3.3837838172912598], [-5.242665767669678, -2.7238762378692627], [-4.947508811950684, -2.14184308052063], [-4.972095489501953, -3.1148016452789307], [-5.382494926452637, -1.7671847343444824]]","[1.0, 0.0, -1.0, 1.0, -1.0, 1.0, -1.0, 0.0]"
4,2556,test_ood,mixed,1,"[-1.8933607339859009, -3.2109854221343994]","[-1.8926703929901123, -3.2102952003479004]","[-2.291980028152466, -3.609604835510254]","[-0.0006903409957885742, -0.0006902217864990234]","[-0.3993096351623535, -0.3993096351623535]",0,1,"[[-0.5486680865287781, -4.517332553863525], [-0.7154021263122559, -4.171618461608887], [-1.5333130359649658, -4.5939226150512695], [-1.5078672170639038, -5.117291450500488], [-1.6007611751556396, -5.760583877563477], [-1.6866133213043213, -4.711299419403076], [-2.091611623764038, -4.540318965911865], [-2.5741236209869385, -4.314733505249023]]","[1.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
4,2556,test_ood,mixed,3,"[-1.0387589931488037, -3.9173624515533447]","[-1.1130180358886719, -3.991621494293213]","[-2.271559000015259, -5.150162696838379]","[0.07425904273986816, 0.07425904273986816]","[-1.158540964126587, -1.158541202545166]",-1,1,"[[-0.5486680865287781, -4.517332553863525], [-0.7154021263122559, -4.171618461608887], [-1.5333130359649658, -4.5939226150512695], [-1.5078672170639038, -5.117291450500488], [-1.6007611751556396, -5.760583877563477], [-1.6866133213043213, -4.711299419403076], [-2.091611623764038, -4.540318965911865], [-2.5741236209869385, -4.314733505249023]]","[1.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
4,2556,test_ood,mixed,5,"[-0.4473203420639038, -3.810641050338745]","[-0.581408679485321, -3.9447295665740967]","[-2.3722336292266846, -5.735554218292236]","[0.13408833742141724, 0.13408851623535156]","[-1.7908248901367188, -1.7908246517181396]",-1,1,"[[-0.5486680865287781, -4.517332553863525], [-0.7154021263122559, -4.171618461608887], [-1.5333130359649658, -4.5939226150512695], [-1.5078672170639038, -5.117291450500488], [-1.6007611751556396, -5.760583877563477], [-1.6866133213043213, -4.711299419403076], [-2.091611623764038, -4.540318965911865], [-2.5741236209869385, -4.314733505249023]]","[1.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
4,1865,test_ood,mixed,1,"[-3.4009172916412354, -2.003288984298706]","[-3.3967182636260986, -1.9990901947021484]","[-3.7925193309783936, -2.3948912620544434]","[-0.004199028015136719, -0.004198789596557617]","[-0.3958010673522949, -0.3958010673522949]",0,1,"[[-3.4571728706359863, -3.3396356105804443], [-3.734358549118042, -3.792076826095581], [-4.059458255767822, -3.623023509979248], [-3.6916122436523438, -3.9656832218170166], [-3.9817886352539062, -4.109487056732178], [-3.7405781745910645, -3.5852549076080322], [-3.8521952629089355, -3.092550754547119], [-4.157331943511963, -3.039780855178833]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
4,1865,test_ood,mixed,3,"[-2.4029757976531982, -2.8310632705688477]","[-2.470421075820923, -2.8985087871551514]","[-3.621134042739868, -4.049221515655518]","[0.06744527816772461, 0.06744551658630371]","[-1.1507129669189453, -1.1507127285003662]",-1,1,"[[-3.4571728706359863, -3.3396356105804443], [-3.734358549118042, -3.792076826095581], [-4.059458255767822, -3.623023509979248], [-3.6916122436523438, -3.9656832218170166], [-3.9817886352539062, -4.109487056732178], [-3.7405781745910645, -3.5852549076080322], [-3.8521952629089355, -3.092550754547119], [-4.157331943511963, -3.039780855178833]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
4,1865,test_ood,mixed,5,"[-1.632136583328247, -2.7838666439056396]","[-1.8064649105072021, -2.958195209503174]","[-3.6044228076934814, -4.756152629852295]","[0.17432832717895508, 0.17432856559753418]","[-1.7979578971862793, -1.797957420349121]",-1,1,"[[-3.4571728706359863, -3.3396356105804443], [-3.734358549118042, -3.792076826095581], [-4.059458255767822, -3.623023509979248], [-3.6916122436523438, -3.9656832218170166], [-3.9817886352539062, -4.109487056732178], [-3.7405781745910645, -3.5852549076080322], [-3.8521952629089355, -3.092550754547119], [-4.157331943511963, -3.039780855178833]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
4,1643,test_ood,mixed,1,"[-2.4204208850860596, -1.6600074768066406]","[-2.4476003646850586, -1.6871870756149292]","[-2.8747799396514893, -2.1143665313720703]","[0.027179479598999023, 0.027179598808288574]","[-0.42717957496643066, -0.4271794557571411]",-1,1,"[[-5.503531455993652, -4.168325424194336], [-5.135490417480469, -3.922114372253418], [-5.314724922180176, -4.256027698516846], [-4.910512447357178, -4.6755452156066895], [-5.038949489593506, -4.023592472076416], [-4.306960105895996, -3.1566848754882812], [-3.585127115249634, -3.850358486175537], [-3.1582603454589844, -2.7114617824554443]]","[-1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
4,1643,test_ood,mixed,3,"[-1.4263399839401245, -2.429513692855835]","[-1.6138423681259155, -2.617016315460205]","[-2.8503224849700928, -3.8534963130950928]","[0.18750238418579102, 0.18750262260437012]","[-1.2364801168441772, -1.2364799976348877]",-1,1,"[[-5.503531455993652, -4.168325424194336], [-5.135490417480469, -3.922114372253418], [-5.314724922180176, -4.256027698516846], [-4.910512447357178, -4.6755452156066895], [-5.038949489593506, -4.023592472076416], [-4.306960105895996, -3.1566848754882812], [-3.585127115249634, -3.850358486175537], [-3.1582603454589844, -2.7114617824554443]]","[-1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
4,1643,test_ood,mixed,5,"[-0.6641965508460999, -2.334942102432251]","[-1.033402681350708, -2.704148292541504]","[-2.9398632049560547, -4.6106085777282715]","[0.36920613050460815, 0.36920619010925293]","[-1.9064605236053467, -1.9064602851867676]",-1,1,"[[-5.503531455993652, -4.168325424194336], [-5.135490417480469, -3.922114372253418], [-5.314724922180176, -4.256027698516846], [-4.910512447357178, -4.6755452156066895], [-5.038949489593506, -4.023592472076416], [-4.306960105895996, -3.1566848754882812], [-3.585127115249634, -3.850358486175537], [-3.1582603454589844, -2.7114617824554443]]","[-1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
4,257,test_ood,mixed,1,"[-3.561826705932617, -3.707770347595215]","[-3.5276458263397217, -3.6735892295837402]","[-3.8934648036956787, -4.039408206939697]","[-0.03418087959289551, -0.03418111801147461]","[-0.36581897735595703, -0.36581897735595703]",0,1,"[[-1.5479222536087036, -3.518317937850952], [-2.259840965270996, -3.8608052730560303], [-2.630396604537964, -3.7606875896453857], [-3.518925189971924, -4.116968631744385], [-3.852830171585083, -4.162866592407227], [-4.887934684753418, -5.134424209594727], [-5.110549449920654, -5.04818868637085], [-4.295150279998779, -4.8024115562438965]]","[-1.0, -1.0, 1.0, 0.0, 1.0, 1.0, -1.0, 1.0]"
4,257,test_ood,mixed,3,"[-2.630446672439575, -4.451607704162598]","[-2.588583469390869, -4.4097442626953125]","[-3.6534876823425293, -5.474648952484131]","[-0.041863203048706055, -0.041863441467285156]","[-1.0649042129516602, -1.0649046897888184]",0,1,"[[-1.5479222536087036, -3.518317937850952], [-2.259840965270996, -3.8608052730560303], [-2.630396604537964, -3.7606875896453857], [-3.518925189971924, -4.116968631744385], [-3.852830171585083, -4.162866592407227], [-4.887934684753418, -5.134424209594727], [-5.110549449920654, -5.04818868637085], [-4.295150279998779, -4.8024115562438965]]","[-1.0, -1.0, 1.0, 0.0, 1.0, 1.0, -1.0, 1.0]"
4,257,test_ood,mixed,5,"[-1.9476826190948486, -4.356661319732666]","[-1.9131064414978027, -4.322085380554199]","[-3.5839078426361084, -5.992887020111084]","[-0.0345761775970459, -0.0345759391784668]","[-1.6708014011383057, -1.6708016395568848]",0,1,"[[-1.5479222536087036, -3.518317937850952], [-2.259840965270996, -3.8608052730560303], [-2.630396604537964, -3.7606875896453857], [-3.518925189971924, -4.116968631744385], [-3.852830171585083, -4.162866592407227], [-4.887934684753418, -5.134424209594727], [-5.110549449920654, -5.04818868637085], [-4.295150279998779, -4.8024115562438965]]","[-1.0, -1.0, 1.0, 0.0, 1.0, 1.0, -1.0, 1.0]"
4,545,test_ood,mixed,1,"[-1.9640066623687744, -3.180201530456543]","[-1.5463906526565552, -2.7625856399536133]","[-1.528774619102478, -2.744969606399536]","[-0.41761600971221924, -0.4176158905029297]","[0.01761603355407715, 0.01761603355407715]",1,0,"[[-3.2795557975769043, -4.705954074859619], [-2.3409180641174316, -4.653243541717529], [-3.5974740982055664, -4.184317111968994], [-3.5342278480529785, -4.195102691650391], [-2.336644411087036, -3.821958065032959], [-2.3742527961730957, -3.434610605239868], [-2.590282440185547, -3.5718305110931396], [-2.20961856842041, -3.8434603214263916]]","[-1.0, 1.0, -1.0, 0.0, 0.0, -1.0, 1.0, 1.0]"
4,545,test_ood,mixed,3,"[-2.009441375732422, -4.796504497528076]","[-0.8005005121231079, -3.5875637531280518]","[-0.6589663624763489, -3.4460291862487793]","[-1.208940863609314, -1.2089407444000244]","[0.14153414964675903, 0.14153456687927246]",1,0,"[[-3.2795557975769043, -4.705954074859619], [-2.3409180641174316, -4.653243541717529], [-3.5974740982055664, -4.184317111968994], [-3.5342278480529785, -4.195102691650391], [-2.336644411087036, -3.821958065032959], [-2.3742527961730957, -3.434610605239868], [-2.590282440185547, -3.5718305110931396], [-2.20961856842041, -3.8434603214263916]]","[-1.0, 1.0, -1.0, 0.0, 0.0, -1.0, 1.0, 1.0]"
4,545,test_ood,mixed,5,"[-2.155367851257324, -5.4360737800598145]","[-0.29936158657073975, -3.5800673961639404]","[-0.06272559612989426, -3.343430995941162]","[-1.8560062646865845, -1.856006383895874]","[0.2366359829902649, 0.23663640022277832]",1,0,"[[-3.2795557975769043, -4.705954074859619], [-2.3409180641174316, -4.653243541717529], [-3.5974740982055664, -4.184317111968994], [-3.5342278480529785, -4.195102691650391], [-2.336644411087036, -3.821958065032959], [-2.3742527961730957, -3.434610605239868], [-2.590282440185547, -3.5718305110931396], [-2.20961856842041, -3.8434603214263916]]","[-1.0, 1.0, -1.0, 0.0, 0.0, -1.0, 1.0, 1.0]"
4,1838,test_ood,mixed,1,"[-3.1690115928649902, -0.7099694013595581]","[-3.191418409347534, -0.732376217842102]","[-3.6138250827789307, -1.154783010482788]","[0.022406816482543945, 0.022406816482543945]","[-0.4224066734313965, -0.42240679264068604]",-1,1,"[[-2.152101516723633, -4.561707496643066], [-2.691105365753174, -3.9760172367095947], [-3.261707305908203, -3.4027037620544434], [-3.2178187370300293, -3.001350164413452], [-3.1602113246917725, -3.434948205947876], [-2.860966682434082, -3.0991053581237793], [-3.1979079246520996, -2.046905040740967], [-3.9412267208099365, -1.7063977718353271]]","[-1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
4,1838,test_ood,mixed,3,"[-2.1193161010742188, -1.5894775390625]","[-2.2851381301879883, -1.7552995681762695]","[-3.510483741760254, -2.9806454181671143]","[0.16582202911376953, 0.16582202911376953]","[-1.2253456115722656, -1.2253458499908447]",-1,1,"[[-2.152101516723633, -4.561707496643066], [-2.691105365753174, -3.9760172367095947], [-3.261707305908203, -3.4027037620544434], [-3.2178187370300293, -3.001350164413452], [-3.1602113246917725, -3.434948205947876], [-2.860966682434082, -3.0991053581237793], [-3.1979079246520996, -2.046905040740967], [-3.9412267208099365, -1.7063977718353271]]","[-1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
4,1838,test_ood,mixed,5,"[-1.2377381324768066, -1.5249398946762085]","[-1.639246940612793, -1.926448941230774]","[-3.5516364574432373, -3.838838577270508]","[0.40150880813598633, 0.40150904655456543]","[-1.9123895168304443, -1.9123896360397339]",-1,1,"[[-2.152101516723633, -4.561707496643066], [-2.691105365753174, -3.9760172367095947], [-3.261707305908203, -3.4027037620544434], [-3.2178187370300293, -3.001350164413452], [-3.1602113246917725, -3.434948205947876], [-2.860966682434082, -3.0991053581237793], [-3.1979079246520996, -2.046905040740967], [-3.9412267208099365, -1.7063977718353271]]","[-1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0]"
4,942,test_ood,mixed,1,"[-0.2771299183368683, 1.3312994241714478]","[-0.5215819478034973, 1.0868474245071411]","[-1.1660339832305908, 0.4423953890800476]","[0.24445202946662903, 0.24445199966430664]","[-0.6444520354270935, -0.6444520354270935]",-1,1,"[[-1.6662509441375732, -2.38720440864563], [-0.5723258256912231, -2.076724052429199], [-1.6466736793518066, -1.9170944690704346], [-1.9942550659179688, -0.7876473069190979], [-2.1603381633758545, -1.3269164562225342], [-1.92780601978302, -0.6456058621406555], [-0.896491289138794, -0.20493391156196594], [-1.1308726072311401, 0.20857450366020203]]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0]"
4,942,test_ood,mixed,3,"[0.8536093235015869, 0.6157697439193726]","[0.12438929826021194, -0.11345021426677704]","[-1.63319993019104, -1.8710395097732544]","[0.7292200326919556, 0.7292199730873108]","[-1.7575892210006714, -1.757589340209961]",-1,1,"[[-1.6662509441375732, -2.38720440864563], [-0.5723258256912231, -2.076724052429199], [-1.6466736793518066, -1.9170944690704346], [-1.9942550659179688, -0.7876473069190979], [-2.1603381633758545, -1.3269164562225342], [-1.92780601978302, -0.6456058621406555], [-0.896491289138794, -0.20493391156196594], [-1.1308726072311401, 0.20857450366020203]]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0]"
4,942,test_ood,mixed,5,"[1.5874035358428955, 0.6073721051216125]","[0.5353514552116394, -0.444679856300354]","[-2.0305700302124023, -3.01060152053833]","[1.0520520210266113, 1.0520520210266113]","[-2.5659215450286865, -2.5659217834472656]",-1,1,"[[-1.6662509441375732, -2.38720440864563], [-0.5723258256912231, -2.076724052429199], [-1.6466736793518066, -1.9170944690704346], [-1.9942550659179688, -0.7876473069190979], [-2.1603381633758545, -1.3269164562225342], [-1.92780601978302, -0.6456058621406555], [-0.896491289138794, -0.20493391156196594], [-1.1308726072311401, 0.20857450366020203]]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0]"
4,111,test_ood,mixed,1,"[-2.335740089416504, -1.8085558414459229]","[-2.361600637435913, -1.8344166278839111]","[-2.787461519241333, -2.260277271270752]","[0.02586054801940918, 0.02586078643798828]","[-0.4258608818054199, -0.4258606433868408]",-1,1,"[[-2.7863428592681885, -2.0544676780700684], [-3.0290281772613525, -2.625563621520996], [-2.8763749599456787, -2.2729368209838867], [-2.508951425552368, -1.7364203929901123], [-2.630906105041504, -2.0628957748413086], [-3.1077699661254883, -2.4494521617889404], [-2.808795213699341, -1.9940736293792725], [-3.067734479904175, -2.8664402961730957]]","[-1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
4,111,test_ood,mixed,3,"[-1.3543837070465088, -2.568047046661377]","[-1.5362274646759033, -2.7498910427093506]","[-2.768939971923828, -3.9826033115386963]","[0.18184375762939453, 0.18184399604797363]","[-1.2327125072479248, -1.2327122688293457]",-1,1,"[[-2.7863428592681885, -2.0544676780700684], [-3.0290281772613525, -2.625563621520996], [-2.8763749599456787, -2.2729368209838867], [-2.508951425552368, -1.7364203929901123], [-2.630906105041504, -2.0628957748413086], [-3.1077699661254883, -2.4494521617889404], [-2.808795213699341, -1.9940736293792725], [-3.067734479904175, -2.8664402961730957]]","[-1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
4,111,test_ood,mixed,5,"[-0.6126877665519714, -2.473400115966797]","[-0.9633551836013794, -2.8240675926208496]","[-2.8626551628112793, -4.723367691040039]","[0.35066741704940796, 0.35066747665405273]","[-1.8992999792099, -1.8993000984191895]",-1,1,"[[-2.7863428592681885, -2.0544676780700684], [-3.0290281772613525, -2.625563621520996], [-2.8763749599456787, -2.2729368209838867], [-2.508951425552368, -1.7364203929901123], [-2.630906105041504, -2.0628957748413086], [-3.1077699661254883, -2.4494521617889404], [-2.808795213699341, -1.9940736293792725], [-3.067734479904175, -2.8664402961730957]]","[-1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
4,611,test_ood,mixed,1,"[-5.237462997436523, -2.605395555496216]","[-4.874589443206787, -2.2425217628479004]","[-4.911715507507324, -2.2796478271484375]","[-0.36287355422973633, -0.36287379264831543]","[-0.03712606430053711, -0.03712606430053711]",0,0,"[[-3.53961181640625, -2.723140001296997], [-3.6026041507720947, -2.6122677326202393], [-4.521379470825195, -2.9692001342773438], [-4.87750244140625, -2.760891914367676], [-4.7444167137146, -3.0526862144470215], [-5.412849426269531, -4.233123302459717], [-5.341667652130127, -3.884059190750122], [-5.712985515594482, -3.2960245609283447]]","[0.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
4,611,test_ood,mixed,3,"[-4.861933708190918, -4.175940036773682]","[-3.8042001724243164, -3.118206024169922]","[-3.8553717136383057, -3.169377565383911]","[-1.0577335357666016, -1.0577340126037598]","[-0.05117154121398926, -0.05117154121398926]",0,0,"[[-3.53961181640625, -2.723140001296997], [-3.6026041507720947, -2.6122677326202393], [-4.521379470825195, -2.9692001342773438], [-4.87750244140625, -2.760891914367676], [-4.7444167137146, -3.0526862144470215], [-5.412849426269531, -4.233123302459717], [-5.341667652130127, -3.884059190750122], [-5.712985515594482, -3.2960245609283447]]","[0.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
4,611,test_ood,mixed,5,"[-4.684892654418945, -4.831164836883545]","[-3.0102005004882812, -3.1564719676971436]","[-3.0330257415771484, -3.1792969703674316]","[-1.674692153930664, -1.6746928691864014]","[-0.022825241088867188, -0.022825002670288086]",0,0,"[[-3.53961181640625, -2.723140001296997], [-3.6026041507720947, -2.6122677326202393], [-4.521379470825195, -2.9692001342773438], [-4.87750244140625, -2.760891914367676], [-4.7444167137146, -3.0526862144470215], [-5.412849426269531, -4.233123302459717], [-5.341667652130127, -3.884059190750122], [-5.712985515594482, -3.2960245609283447]]","[0.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
4,1311,test_ood,mixed,1,"[-4.31947135925293, -0.8577257990837097]","[-4.307833194732666, -0.8460874557495117]","[-4.696195125579834, -1.2344491481781006]","[-0.011638164520263672, -0.011638343334197998]","[-0.38836193084716797, -0.38836169242858887]",0,1,"[[-4.263017177581787, -1.5255639553070068], [-5.028380870819092, -1.4559390544891357], [-5.591762542724609, -0.8837205767631531], [-5.195216178894043, -1.1055346727371216], [-5.064770221710205, -1.168020248413086], [-5.360072135925293, -1.5839242935180664], [-4.885275840759277, -1.8622833490371704], [-5.116400241851807, -1.8260937929153442]]","[-1.0, 1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0]"
4,1311,test_ood,mixed,3,"[-3.25521183013916, -1.8204336166381836]","[-3.2927024364471436, -1.857923984527588]","[-4.423984050750732, -2.9892053604125977]","[0.0374906063079834, 0.0374903678894043]","[-1.1312816143035889, -1.1312813758850098]",-1,1,"[[-4.263017177581787, -1.5255639553070068], [-5.028380870819092, -1.4559390544891357], [-5.591762542724609, -0.8837205767631531], [-5.195216178894043, -1.1055346727371216], [-5.064770221710205, -1.168020248413086], [-5.360072135925293, -1.5839242935180664], [-4.885275840759277, -1.8622833490371704], [-5.116400241851807, -1.8260937929153442]]","[-1.0, 1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0]"
4,1311,test_ood,mixed,5,"[-2.387012481689453, -1.857506513595581]","[-2.5485739707946777, -2.0190675258636475]","[-4.33840274810791, -3.808896064758301]","[0.1615614891052246, 0.1615610122680664]","[-1.7898287773132324, -1.7898285388946533]",-1,1,"[[-4.263017177581787, -1.5255639553070068], [-5.028380870819092, -1.4559390544891357], [-5.591762542724609, -0.8837205767631531], [-5.195216178894043, -1.1055346727371216], [-5.064770221710205, -1.168020248413086], [-5.360072135925293, -1.5839242935180664], [-4.885275840759277, -1.8622833490371704], [-5.116400241851807, -1.8260937929153442]]","[-1.0, 1.0, 1.0, 0.0, -1.0, 1.0, 1.0, -1.0]"
