step,task,reward_PolicyClone,reward_PrototypeOutcome,reward_AEP,reward_GoalInference,reward_SafeFallback,oracle_correct_set,oracle_set_size,strict_oracle_best_capital,strict_oracle_best_reward,BS_chosen,BS_reward,BS_in_oracle_set,BS_strict_hit,OH_chosen,OH_reward,LogisticRegressionSelector_chosen,LogisticRegressionSelector_reward,LogisticRegressionSelector_oracle_set_hit,LogisticRegressionSelector_strict_hit,RandomForestSelector_chosen,RandomForestSelector_reward,RandomForestSelector_oracle_set_hit,RandomForestSelector_strict_hit,MLPReportSelector_chosen,MLPReportSelector_reward,MLPReportSelector_oracle_set_hit,MLPReportSelector_strict_hit
111,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
112,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
113,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
114,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
115,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
116,Task_D,0.0,0.0,0.0,0.0,1.0,SafeFallback,1,SafeFallback,1.0,AEP,0.0,0,0,SafeFallback,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
117,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
118,Task_D,0.0,0.0,1.0,0.0,0.0,AEP,1,AEP,1.0,AEP,1.0,1,1,AEP,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
119,Task_D,0.0,0.0,0.0,0.0,0.0,NONE,0,SafeFallback,0.0,AEP,0.0,0,0,PolicyClone,0.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
120,Task_C,1.0,0.0,0.0,1.0,0.0,PolicyClone;GoalInference,2,PolicyClone,1.0,AEP,0.0,0,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
121,Task_C,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
122,Task_C,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
123,Task_C,0.0,1.0,0.0,0.0,0.0,PrototypeOutcome,1,PrototypeOutcome,1.0,AEP,0.0,0,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
124,Task_C,0.0,0.0,0.0,1.0,0.0,GoalInference,1,GoalInference,1.0,AEP,0.0,0,0,GoalInference,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
125,Task_C,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
126,Task_C,1.0,0.0,1.0,1.0,1.0,PolicyClone;AEP;GoalInference;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
127,Task_C,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
128,Task_C,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
129,Task_C,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
130,Task_B,1.0,0.0,1.0,1.0,1.0,PolicyClone;AEP;GoalInference;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
131,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
132,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
133,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
134,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
135,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
136,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
137,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
138,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
139,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
140,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
141,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
142,Task_B,0.0,0.0,1.0,1.0,0.0,AEP;GoalInference,2,AEP,1.0,AEP,1.0,1,1,AEP,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
143,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
144,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
145,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
146,Task_B,1.0,1.0,1.0,0.0,1.0,PolicyClone;PrototypeOutcome;AEP;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
147,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
148,Task_B,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
149,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
150,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
151,Task_A,1.0,1.0,0.0,0.0,0.0,PolicyClone;PrototypeOutcome,2,PolicyClone,1.0,AEP,0.0,0,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
152,Task_A,1.0,0.0,0.0,1.0,0.0,PolicyClone;GoalInference,2,PolicyClone,1.0,AEP,0.0,0,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
153,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
154,Task_A,0.0,1.0,0.0,0.0,0.0,PrototypeOutcome,1,PrototypeOutcome,1.0,AEP,0.0,0,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
155,Task_A,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
156,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
157,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
158,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
159,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
160,Task_A,0.0,0.0,0.0,1.0,0.0,GoalInference,1,GoalInference,1.0,AEP,0.0,0,0,GoalInference,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
161,Task_A,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
162,Task_A,0.0,0.0,1.0,1.0,0.0,AEP;GoalInference,2,AEP,1.0,AEP,1.0,1,1,AEP,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
163,Task_A,0.0,0.0,0.0,1.0,0.0,GoalInference,1,GoalInference,1.0,AEP,0.0,0,0,GoalInference,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
164,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
165,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
166,Task_A,1.0,0.0,1.0,1.0,1.0,PolicyClone;AEP;GoalInference;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
167,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
168,Task_A,0.0,1.0,0.0,0.0,0.0,PrototypeOutcome,1,PrototypeOutcome,1.0,AEP,0.0,0,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
169,Task_A,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
170,Task_B,1.0,1.0,1.0,0.0,1.0,PolicyClone;PrototypeOutcome;AEP;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
171,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
172,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
173,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
174,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
175,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
176,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
177,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
178,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
179,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
180,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
181,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
182,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
183,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
184,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
185,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
186,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
187,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
188,Task_B,1.0,1.0,1.0,0.0,1.0,PolicyClone;PrototypeOutcome;AEP;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
189,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
190,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
191,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
192,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
193,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
194,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
195,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
196,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
197,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
198,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
199,Task_B,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
200,Task_B,1.0,1.0,1.0,0.0,1.0,PolicyClone;PrototypeOutcome;AEP;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
201,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
202,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
203,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
204,Task_B,0.0,1.0,1.0,0.0,0.0,PrototypeOutcome;AEP,2,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
205,Task_B,1.0,0.0,0.0,1.0,0.0,PolicyClone;GoalInference,2,PolicyClone,1.0,AEP,0.0,0,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
206,Task_B,1.0,1.0,1.0,0.0,1.0,PolicyClone;PrototypeOutcome;AEP;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
207,Task_B,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
208,Task_B,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
209,Task_B,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
210,Task_A,1.0,0.0,1.0,1.0,1.0,PolicyClone;AEP;GoalInference;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
211,Task_A,1.0,0.0,1.0,1.0,0.0,PolicyClone;AEP;GoalInference,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
212,Task_A,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
213,Task_A,0.0,1.0,0.0,0.0,1.0,PrototypeOutcome;SafeFallback,2,PrototypeOutcome,1.0,AEP,0.0,0,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
214,Task_A,1.0,1.0,1.0,0.0,0.0,PolicyClone;PrototypeOutcome;AEP,3,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
215,Task_A,0.0,1.0,1.0,0.0,1.0,PrototypeOutcome;AEP;SafeFallback,3,PrototypeOutcome,1.0,AEP,1.0,1,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
216,Task_A,1.0,0.0,1.0,1.0,1.0,PolicyClone;AEP;GoalInference;SafeFallback,4,PolicyClone,1.0,AEP,1.0,1,0,PolicyClone,1.0,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1,PolicyClone,1.0,1,1
217,Task_A,0.0,1.0,0.0,0.0,0.0,PrototypeOutcome,1,PrototypeOutcome,1.0,AEP,0.0,0,0,PrototypeOutcome,1.0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0,PolicyClone,0.0,0,0
